action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12148306,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccc(Cl)cc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180169,,CHEMBL2180169,5.02,0,http://www.openphacts.org/units/Nanomolar,1753363,=,1,1,=,,IC50,nM,,9540.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,9.54
,,12148307,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccccc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180168,,CHEMBL2180168,,0,http://www.openphacts.org/units/Nanomolar,1753362,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148308,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(NC(=O)N2c3ccccc3Oc3ccccc32)CC1,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180167,,CHEMBL2180167,4.34,0,http://www.openphacts.org/units/Nanomolar,1753361,=,1,1,=,,IC50,nM,,45800.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,45.8
,,12148309,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCNC(=O)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180166,,CHEMBL2180166,,0,http://www.openphacts.org/units/Nanomolar,1753360,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148310,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CCCCC1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180165,,CHEMBL2180165,,0,http://www.openphacts.org/units/Nanomolar,1753359,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148311,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NC(=O)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180164,,CHEMBL2180164,,0,http://www.openphacts.org/units/Nanomolar,1753358,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148312,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180163,,CHEMBL2180163,,0,http://www.openphacts.org/units/Nanomolar,1753357,>=,1,1,>=,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148313,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180162,,CHEMBL2180162,,0,http://www.openphacts.org/units/Nanomolar,1753356,>=,1,1,>=,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148314,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Cc1ccccc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180161,,CHEMBL2180161,,0,http://www.openphacts.org/units/Nanomolar,1753355,>=,1,1,>=,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148315,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180160,,CHEMBL2180160,5.86,0,http://www.openphacts.org/units/Nanomolar,1753354,=,1,1,=,,IC50,nM,,1380.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.38
,,12148316,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccccc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180159,,CHEMBL2180159,,0,http://www.openphacts.org/units/Nanomolar,1753353,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148317,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(C(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180158,,CHEMBL2180158,4.97,0,http://www.openphacts.org/units/Nanomolar,1753352,=,1,1,=,,IC50,nM,,10800.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.8
,,12148318,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(Cl)cc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180185,,CHEMBL2180185,5.28,0,http://www.openphacts.org/units/Nanomolar,1753383,=,1,1,=,,IC50,nM,,5290.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,5.29
,,12148319,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc([N+](=O)[O-])cc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180184,,CHEMBL2180184,5.37,0,http://www.openphacts.org/units/Nanomolar,1753382,=,1,1,=,,IC50,nM,,4290.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,4.29
,,12148320,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180183,,CHEMBL2180183,5.39,0,http://www.openphacts.org/units/Nanomolar,1753381,=,1,1,=,,IC50,nM,,4110.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,4.11
,,12148321,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180182,,CHEMBL2180182,,0,http://www.openphacts.org/units/Nanomolar,1753380,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148322,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cl)N1c2ccccc2Oc2ccccc21,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180181,,CHEMBL2180181,4.63,0,http://www.openphacts.org/units/Nanomolar,1753379,=,1,1,=,,IC50,nM,,23200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,23.2
,,12148323,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CN2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180180,,CHEMBL2180180,,0,http://www.openphacts.org/units/Nanomolar,1753378,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,12148324,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL2180179,,CHEMBL2180179,6.30,1,http://www.openphacts.org/units/Nanomolar,1753377,=,1,1,=,,IC50,nM,,500.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.5
,,12148325,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL490,PAROXETINE,CHEMBL490,5.73,1,http://www.openphacts.org/units/Nanomolar,1753376,=,1,1,=,,IC50,nM,,1870.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.87
,,12148326,[],CHEMBL2184479,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx compound preincubated for 30 mins before ATP treatment by Fluo-4 AM fluorescence method,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OC3(O[C@H]21)C([N+](=O)[O-])=CC(=[N+]([O-])[O-])C=C3[N+](=O)[O-],,,CHEMBL2177033,J Med Chem,2012.0,,CHEMBL1163419,TNP-ATP,CHEMBL1163419,4.82,0,http://www.openphacts.org/units/Nanomolar,1753375,=,1,1,=,,IC50,nM,,15200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,15.2
,,13885155,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC1=Cc2ccccc2N(C(N)=O)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL3103368,,CHEMBL3103368,,0,http://www.openphacts.org/units/Nanomolar,1958066,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13885156,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=C(N)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL3103367,,CHEMBL3103367,,0,http://www.openphacts.org/units/Nanomolar,1958065,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,13885157,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC1=Cc2ccccc2N(C(N)=O)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,"{'bei': '16.71', 'le': '0.30', 'lle': '1.50', 'sei': '7.60'}",CHEMBL3103366,,CHEMBL3103366,4.43,0,http://www.openphacts.org/units/Nanomolar,1958064,=,1,1,=,,IC50,nM,,36900.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,36.9
,,13885158,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL1068,OXCARBAZEPINE,CHEMBL1068,,0,http://www.openphacts.org/units/Nanomolar,1958063,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,13885159,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC1Cc2ccccc2N(C(N)=O)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL1359461,,CHEMBL1359461,,0,http://www.openphacts.org/units/Nanomolar,1958062,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13885160,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL87992,ESLICARBAZEPINE ACETATE,CHEMBL87992,,0,http://www.openphacts.org/units/Nanomolar,1958061,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,20.0
,,13885161,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2CCc2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL41543,,CHEMBL41543,,0,http://www.openphacts.org/units/Nanomolar,1958098,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13886066,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2CC(O)c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL1067,LICARBAZEPINE,CHEMBL1067,,0,http://www.openphacts.org/units/Nanomolar,1958097,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13886067,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C2OC2c2ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL1258,CARBAMAZEPINE EPOXIDE,CHEMBL1258,,0,http://www.openphacts.org/units/Nanomolar,1958096,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,,13886068,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL3103396,,CHEMBL3103396,,0,http://www.openphacts.org/units/Nanomolar,1958095,=,1,1,=,,IC50,nM,,146000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,146.0
,,13886069,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,"{'bei': '16.40', 'le': '0.30', 'lle': '1.05', 'sei': '6.22'}",CHEMBL3103395,,CHEMBL3103395,4.14,0,http://www.openphacts.org/units/Nanomolar,1958094,=,1,1,=,,IC50,nM,,72800.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,72.8
,,13886070,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)C(=O)N1c2ccccc2C=Cc2ccncc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,"{'bei': '13.63', 'le': '0.25', 'lle': '-0.17', 'sei': '10.98'}",CHEMBL3103394,,CHEMBL3103394,4.00,0,http://www.openphacts.org/units/Nanomolar,1958093,=,1,1,=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13886071,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2cc(F)ccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL2177626,,CHEMBL2177626,,0,http://www.openphacts.org/units/Nanomolar,1958092,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13886072,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc2c(c1)N(C(N)=O)c1ccccc1C=C2,,,CHEMBL3102848,Bioorg Med Chem,2014.0,"{'bei': '17.24', 'le': '0.31', 'lle': '1.37', 'sei': '9.71'}",CHEMBL3103393,,CHEMBL3103393,4.82,0,http://www.openphacts.org/units/Nanomolar,1958091,=,1,1,=,,IC50,nM,,15300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,15.3
,,13886073,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2c1ccc1ccccc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,"{'bei': '14.98', 'le': '0.27', 'lle': '-0.25', 'sei': '9.26'}",CHEMBL3103392,,CHEMBL3103392,4.29,0,http://www.openphacts.org/units/Nanomolar,1958090,=,1,1,=,,IC50,nM,,51400.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,51.4
,,13886074,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)N(C(N)=O)c1ccccc1C=C2,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL3103391,,CHEMBL3103391,,0,http://www.openphacts.org/units/Nanomolar,1958089,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,,13886075,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2ccc(C(F)(F)F)cc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,"{'bei': '14.01', 'le': '0.26', 'lle': '-0.15', 'sei': '9.20'}",CHEMBL3103390,,CHEMBL3103390,4.26,0,http://www.openphacts.org/units/Nanomolar,1958088,=,1,1,=,,IC50,nM,,54600.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,54.6
,,13886076,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2ccc(F)cc21,,,CHEMBL3102848,Bioorg Med Chem,2014.0,,CHEMBL3103389,,CHEMBL3103389,,0,http://www.openphacts.org/units/Nanomolar,1958087,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
